"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.1751,0.0284,0.0647,-0.0701,-0.2384,0.0345,0.0856,0.2734,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1751,1,0.0999,0.1464,-0.0661,0.1057,-0.2005,0.3522,0.0416,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0284,0.0999,1,0.162,-0.1184,0.0324,0.094,0.0839,-0.0203,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0647,0.1464,0.162,1,-0.0212,0.0533,0.0218,-0.1697,0.2303,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0701,-0.0661,-0.1184,-0.0212,1,-0.2594,0.3875,-0.0037,-0.3141,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2384,0.1057,0.0324,0.0533,-0.2594,1,-0.0205,0.0039,-0.0944,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0345,-0.2005,0.094,0.0218,0.3875,-0.0205,1,-0.1561,-0.1266,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0856,0.3522,0.0839,-0.1697,-0.0037,0.0039,-0.1561,1,0.0755,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2734,0.0416,-0.0203,0.2303,-0.3141,-0.0944,-0.1266,0.0755,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9924,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8838,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7182,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9864,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.699,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7993,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7591
